run_label,packet,path_index,timestamp,current_location,current_location_ip,decision,introduced_delay,transition_delay,reason,expected_endresult,hitcount
original,Packet #28 [421]: 192.0.0.37 (80) -[6]-> 192.0.0.7 (80) [EPacketDecision.ACCEPT],0,95.91999999999999,C0,192.0.0.7,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,421
original,Packet #29 [18]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,18
original,Packet #29 [18]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,18
original,Packet #29 [18]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.072,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.7 -p 17 --sport 34980 --dport * -j ACCEPT [3]',EPacketDecision.ACCEPT,18
original,Packet #29 [18]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,84.472,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,18
original,Packet #29 [18]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,88.27199999999999,SW1,192.0.0.2,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,18
original,Packet #29 [18]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,92.07199999999999,SW2,192.0.0.3,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,18
original,Packet #29 [18]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,95.87199999999999,C0,192.0.0.7,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,18
original,Packet #30 [250]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,250
original,Packet #30 [250]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,250
original,Packet #30 [250]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.192,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.7 -p 6 --sport 0:79 --dport 22 -j ACCEPT [8]',EPacketDecision.ACCEPT,250
original,Packet #30 [250]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,84.59199999999998,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,250
original,Packet #30 [250]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,88.39199999999998,SW1,192.0.0.2,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,250
original,Packet #30 [250]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,92.19199999999998,SW2,192.0.0.3,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,250
original,Packet #30 [250]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,95.99199999999998,C0,192.0.0.7,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,250
original,Packet #31 [256]: 192.0.0.37 (4840) -[6]-> 192.0.0.8 (4840) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,256
original,Packet #31 [256]: 192.0.0.37 (4840) -[6]-> 192.0.0.8 (4840) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,256
original,Packet #31 [256]: 192.0.0.37 (4840) -[6]-> 192.0.0.8 (4840) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.72,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.8 -p 6 --sport * --dport 4840 -j ACCEPT [30]',EPacketDecision.ACCEPT,256
original,Packet #31 [256]: 192.0.0.37 (4840) -[6]-> 192.0.0.8 (4840) [EPacketDecision.ACCEPT],0,85.11999999999999,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,256
original,Packet #31 [256]: 192.0.0.37 (4840) -[6]-> 192.0.0.8 (4840) [EPacketDecision.ACCEPT],0,88.91999999999999,C1,192.0.0.8,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,256
original,Packet #32 [453]: 192.0.0.37 (80) -[6]-> 192.0.0.8 (80) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,453
original,Packet #32 [453]: 192.0.0.37 (80) -[6]-> 192.0.0.8 (80) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,453
original,Packet #32 [453]: 192.0.0.37 (80) -[6]-> 192.0.0.8 (80) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,74.008,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.8 -p 6 --sport 80 --dport 0:4839 -j ACCEPT [42]',EPacketDecision.ACCEPT,453
original,Packet #32 [453]: 192.0.0.37 (80) -[6]-> 192.0.0.8 (80) [EPacketDecision.ACCEPT],0,85.40799999999999,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,453
original,Packet #32 [453]: 192.0.0.37 (80) -[6]-> 192.0.0.8 (80) [EPacketDecision.ACCEPT],0,89.20799999999998,C1,192.0.0.8,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,453
original,Packet #33 [471]: 192.0.0.37 (34980) -[17]-> 192.0.0.8 (34980) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,471
original,Packet #33 [471]: 192.0.0.37 (34980) -[17]-> 192.0.0.8 (34980) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,471
original,Packet #33 [471]: 192.0.0.37 (34980) -[17]-> 192.0.0.8 (34980) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.6,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.8 -p 17 --sport 34980 --dport * -j ACCEPT [25]',EPacketDecision.ACCEPT,471
original,Packet #33 [471]: 192.0.0.37 (34980) -[17]-> 192.0.0.8 (34980) [EPacketDecision.ACCEPT],0,84.99999999999999,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,471
original,Packet #33 [471]: 192.0.0.37 (34980) -[17]-> 192.0.0.8 (34980) [EPacketDecision.ACCEPT],0,88.79999999999998,C1,192.0.0.8,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,471
original,Packet #34 [218]: 192.0.0.37 (22) -[6]-> 192.0.0.5 (22) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,218
original,Packet #34 [218]: 192.0.0.37 (22) -[6]-> 192.0.0.5 (22) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,218
original,Packet #34 [218]: 192.0.0.37 (22) -[6]-> 192.0.0.5 (22) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.48,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.5 -p 6 --sport * --dport 22 -j ACCEPT [20]',EPacketDecision.ACCEPT,218
original,Packet #34 [218]: 192.0.0.37 (22) -[6]-> 192.0.0.5 (22) [EPacketDecision.ACCEPT],0,84.88,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,218
original,Packet #34 [218]: 192.0.0.37 (22) -[6]-> 192.0.0.5 (22) [EPacketDecision.ACCEPT],0,88.67999999999999,SW1,192.0.0.2,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,218
original,Packet #34 [218]: 192.0.0.37 (22) -[6]-> 192.0.0.5 (22) [EPacketDecision.ACCEPT],0,92.47999999999999,SW2,192.0.0.3,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,218
original,Packet #34 [218]: 192.0.0.37 (22) -[6]-> 192.0.0.5 (22) [EPacketDecision.ACCEPT],0,96.27999999999999,SV0,192.0.0.5,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,218
original,Packet #35 [260]: 192.0.0.37 (4840) -[6]-> 192.0.0.7 (4840) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,260
original,Packet #35 [260]: 192.0.0.37 (4840) -[6]-> 192.0.0.7 (4840) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,260
original,Packet #35 [260]: 192.0.0.37 (4840) -[6]-> 192.0.0.7 (4840) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.16799999999999,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.7 -p 6 --sport 4840 --dport * -j ACCEPT [7]',EPacketDecision.ACCEPT,260
original,Packet #35 [260]: 192.0.0.37 (4840) -[6]-> 192.0.0.7 (4840) [EPacketDecision.ACCEPT],0,84.56799999999998,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,260
original,Packet #35 [260]: 192.0.0.37 (4840) -[6]-> 192.0.0.7 (4840) [EPacketDecision.ACCEPT],0,88.36799999999998,SW1,192.0.0.2,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,260
original,Packet #35 [260]: 192.0.0.37 (4840) -[6]-> 192.0.0.7 (4840) [EPacketDecision.ACCEPT],0,92.16799999999998,SW2,192.0.0.3,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,260
original,Packet #35 [260]: 192.0.0.37 (4840) -[6]-> 192.0.0.7 (4840) [EPacketDecision.ACCEPT],0,95.96799999999998,C0,192.0.0.7,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,260
original,Packet #36 [465]: 192.0.0.37 (443) -[6]-> 192.0.0.7 (443) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,465
original,Packet #36 [465]: 192.0.0.37 (443) -[6]-> 192.0.0.7 (443) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,465
original,Packet #36 [465]: 192.0.0.37 (443) -[6]-> 192.0.0.7 (443) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,75.304,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.7 -p 6 --sport 81:4839 --dport 443 -j ACCEPT [96]',EPacketDecision.ACCEPT,465
original,Packet #36 [465]: 192.0.0.37 (443) -[6]-> 192.0.0.7 (443) [EPacketDecision.ACCEPT],0,86.704,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,465
original,Packet #36 [465]: 192.0.0.37 (443) -[6]-> 192.0.0.7 (443) [EPacketDecision.ACCEPT],0,90.50399999999999,SW1,192.0.0.2,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,465
original,Packet #36 [465]: 192.0.0.37 (443) -[6]-> 192.0.0.7 (443) [EPacketDecision.ACCEPT],0,94.30399999999999,SW2,192.0.0.3,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,465
original,Packet #36 [465]: 192.0.0.37 (443) -[6]-> 192.0.0.7 (443) [EPacketDecision.ACCEPT],0,98.10399999999998,C0,192.0.0.7,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,465
original,Packet #37 [196]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,196
original,Packet #37 [196]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,196
original,Packet #37 [196]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.072,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.7 -p 17 --sport 34980 --dport * -j ACCEPT [3]',EPacketDecision.ACCEPT,196
original,Packet #37 [196]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,84.472,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,196
original,Packet #37 [196]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,88.27199999999999,SW1,192.0.0.2,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,196
original,Packet #37 [196]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,92.07199999999999,SW2,192.0.0.3,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,196
original,Packet #37 [196]: 192.0.0.37 (34980) -[17]-> 192.0.0.7 (34980) [EPacketDecision.ACCEPT],0,95.87199999999999,C0,192.0.0.7,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,196
original,Packet #38 [164]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,164
original,Packet #38 [164]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,164
original,Packet #38 [164]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.192,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.7 -p 6 --sport 0:79 --dport 22 -j ACCEPT [8]',EPacketDecision.ACCEPT,164
original,Packet #38 [164]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,84.59199999999998,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,164
original,Packet #38 [164]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,88.39199999999998,SW1,192.0.0.2,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,164
original,Packet #38 [164]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,92.19199999999998,SW2,192.0.0.3,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,164
original,Packet #38 [164]: 192.0.0.37 (22) -[6]-> 192.0.0.7 (22) [EPacketDecision.ACCEPT],0,95.99199999999998,C0,192.0.0.7,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,164
original,Packet #39 [323]: 192.0.0.37 (4840) -[6]-> 192.0.0.8 (4840) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,323
original,Packet #39 [323]: 192.0.0.37 (4840) -[6]-> 192.0.0.8 (4840) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,323
original,Packet #39 [323]: 192.0.0.37 (4840) -[6]-> 192.0.0.8 (4840) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.72,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.8 -p 6 --sport * --dport 4840 -j ACCEPT [30]',EPacketDecision.ACCEPT,323
original,Packet #39 [323]: 192.0.0.37 (4840) -[6]-> 192.0.0.8 (4840) [EPacketDecision.ACCEPT],0,85.11999999999999,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,323
original,Packet #39 [323]: 192.0.0.37 (4840) -[6]-> 192.0.0.8 (4840) [EPacketDecision.ACCEPT],0,88.91999999999999,C1,192.0.0.8,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,323
original,Packet #40 [338]: 192.0.0.37 (443) -[6]-> 192.0.0.8 (443) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,338
original,Packet #40 [338]: 192.0.0.37 (443) -[6]-> 192.0.0.8 (443) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,338
original,Packet #40 [338]: 192.0.0.37 (443) -[6]-> 192.0.0.8 (443) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,74.224,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.8 -p 6 --sport 81:65535 --dport 443 -j ACCEPT [51]',EPacketDecision.ACCEPT,338
original,Packet #40 [338]: 192.0.0.37 (443) -[6]-> 192.0.0.8 (443) [EPacketDecision.ACCEPT],0,85.624,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,338
original,Packet #40 [338]: 192.0.0.37 (443) -[6]-> 192.0.0.8 (443) [EPacketDecision.ACCEPT],0,89.42399999999999,C1,192.0.0.8,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,338
original,Packet #41 [39]: 192.0.0.37 (34980) -[17]-> 192.0.0.8 (34980) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,39
original,Packet #41 [39]: 192.0.0.37 (34980) -[17]-> 192.0.0.8 (34980) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,39
original,Packet #41 [39]: 192.0.0.37 (34980) -[17]-> 192.0.0.8 (34980) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.6,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.8 -p 17 --sport 34980 --dport * -j ACCEPT [25]',EPacketDecision.ACCEPT,39
original,Packet #41 [39]: 192.0.0.37 (34980) -[17]-> 192.0.0.8 (34980) [EPacketDecision.ACCEPT],0,84.99999999999999,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,39
original,Packet #41 [39]: 192.0.0.37 (34980) -[17]-> 192.0.0.8 (34980) [EPacketDecision.ACCEPT],0,88.79999999999998,C1,192.0.0.8,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,39
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,152
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,152
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.432,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.68 -p 17 --sport * --dport 34980 -j ACCEPT [18]',EPacketDecision.ACCEPT,152
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,84.832,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,152
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,88.63199999999999,SW1,192.0.0.2,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,152
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,92.43199999999999,SW2,192.0.0.3,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,152
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,96.23199999999999,SW3,192.0.0.4,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,152
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,100.03199999999998,R1,"192.0.0.67,192.0.0.14",EPacketDecision.ACCEPT,73.192,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.68 -p 17 --sport * --dport 34980 -j ACCEPT [8]',EPacketDecision.ACCEPT,152
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,177.024,SW7,192.0.0.66,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,152
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,180.824,SW6,192.0.0.65,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,152
original,Packet #42 [152]: 192.0.0.37 (34980) -[17]-> 192.0.0.68 (34980) [EPacketDecision.ACCEPT],0,184.62400000000002,C4,192.0.0.68,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,152
original,Packet #43 [50]: 192.0.0.37 (443) -[6]-> 192.0.0.69 (443) [EPacketDecision.ACCEPT],0,0,C3,192.0.0.37,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,50
original,Packet #43 [50]: 192.0.0.37 (443) -[6]-> 192.0.0.69 (443) [EPacketDecision.ACCEPT],0,3.8,SW5,192.0.0.34,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,50
original,Packet #43 [50]: 192.0.0.37 (443) -[6]-> 192.0.0.69 (443) [EPacketDecision.ACCEPT],0,7.6,R0,"192.0.0.35,192.0.0.13",EPacketDecision.ACCEPT,73.528,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.69 -p 6 --sport * --dport 443 -j ACCEPT [22]',EPacketDecision.ACCEPT,50
original,Packet #43 [50]: 192.0.0.37 (443) -[6]-> 192.0.0.69 (443) [EPacketDecision.ACCEPT],0,84.928,SW0,192.0.0.1,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,50
original,Packet #43 [50]: 192.0.0.37 (443) -[6]-> 192.0.0.69 (443) [EPacketDecision.ACCEPT],0,88.728,SW1,192.0.0.2,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,50
original,Packet #43 [50]: 192.0.0.37 (443) -[6]-> 192.0.0.69 (443) [EPacketDecision.ACCEPT],0,92.52799999999999,SW2,192.0.0.3,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,50
original,Packet #43 [50]: 192.0.0.37 (443) -[6]-> 192.0.0.69 (443) [EPacketDecision.ACCEPT],0,96.32799999999999,SW3,192.0.0.4,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,50
original,Packet #43 [50]: 192.0.0.37 (443) -[6]-> 192.0.0.69 (443) [EPacketDecision.ACCEPT],0,100.12799999999999,R1,"192.0.0.67,192.0.0.14",EPacketDecision.ACCEPT,73.336,3.8,'rule action decision: -A INPUT -s 192.0.0.37 -d 192.0.0.69 -p 6 --sport * --dport 443 -j ACCEPT [14]',EPacketDecision.ACCEPT,50
original,Packet #43 [50]: 192.0.0.37 (443) -[6]-> 192.0.0.69 (443) [EPacketDecision.ACCEPT],0,177.264,SW7,192.0.0.66,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,50
original,Packet #43 [50]: 192.0.0.37 (443) -[6]-> 192.0.0.69 (443) [EPacketDecision.ACCEPT],0,181.06400000000002,C5,192.0.0.69,EPacketDecision.ACCEPT,0.0,3.8,'no other action specified...',EPacketDecision.ACCEPT,50
